accuracy,auc,loss,val_accuracy,val_auc,val_loss,learning_rate
0.6185321807861328,0.6595330238342285,0.6690492033958435,0.4302788972854614,0.6740157604217529,0.7195603847503662,0.0005000000237487257
0.7008975744247437,0.7760816812515259,0.5740814208984375,0.4940239191055298,0.6664076447486877,0.689659059047699,0.0005000000237487257
0.7507919669151306,0.8243439197540283,0.5209715962409973,0.5657370686531067,0.6912392973899841,0.6691269874572754,0.0005000000237487257
0.7434002161026001,0.8230761289596558,0.5218722224235535,0.6215139627456665,0.6708430647850037,0.6612594127655029,0.0005000000237487257
