accuracy,auc,loss,val_accuracy,val_auc,val_loss,learning_rate
0.5641025900840759,0.589499831199646,0.706567108631134,0.42629483342170715,0.5430587530136108,0.7144742012023926,0.000699999975040555
0.5726495981216431,0.6231889128684998,0.6794903874397278,0.4302788972854614,0.4896399974822998,0.7279841899871826,0.000699999975040555
0.6059828996658325,0.6563289165496826,0.6581114530563354,0.4302788972854614,0.5425731539726257,0.768134593963623,0.000699999975040555
0.632478654384613,0.6910642385482788,0.6374895572662354,0.4462151527404785,0.5520266890525818,0.7163854241371155,0.0003499999875202775
0.6692307591438293,0.7313011884689331,0.6120758056640625,0.4462151527404785,0.6049274802207947,0.7412484288215637,0.0003499999875202775
